name,time_limit,energy,solver
444956424_100_20,150.0,7888.0,OR-Tools
2115448041_100_20,150.0,7741.0,OR-Tools
118254244_100_20,150.0,7662.0,OR-Tools
1368624604_500_20,150.0,30253.0,OR-Tools
450181436_500_20,150.0,30946.0,OR-Tools
1927888393_500_20,150.0,30577.0,OR-Tools
1759567256_500_20,150.0,30621.0,OR-Tools
606425239_500_20,150.0,30561.0,OR-Tools
19268348_500_20,150.0,30901.0,OR-Tools
1298201670_500_20,150.0,30823.0,OR-Tools
2041736264_500_20,150.0,30866.0,OR-Tools
379756761_500_20,150.0,30412.0,OR-Tools
28837162_500_20,150.0,30693.0,OR-Tools
587595453_20_10,150.0,1586.0,OR-Tools
1401007982_20_10,150.0,1715.0,OR-Tools
873136276_20_10,150.0,1486.0,OR-Tools
268827376_20_10,150.0,1418.0,OR-Tools
1634173168_20_10,150.0,1419.0,OR-Tools
691823909_20_10,150.0,1390.0,OR-Tools
73807235_20_10,150.0,1485.0,OR-Tools
1273398721_20_10,150.0,1541.0,OR-Tools
2065119309_20_10,150.0,1593.0,OR-Tools
1672900551_20_10,150.0,1587.0,OR-Tools
471503978_200_10,150.0,12114.0,OR-Tools
1215892992_200_10,150.0,12514.0,OR-Tools
135346136_200_10,150.0,12190.0,OR-Tools
1602504050_200_10,150.0,12020.0,OR-Tools
160037322_200_10,150.0,12125.0,OR-Tools
551454346_200_10,150.0,11788.0,OR-Tools
519485142_200_10,150.0,12451.0,OR-Tools
383947510_200_10,150.0,12289.0,OR-Tools
1968171878_200_10,150.0,11953.0,OR-Tools
540872513_200_10,150.0,11910.0,OR-Tools
1539989115_50_20,150.0,4662.0,OR-Tools
691823909_50_20,150.0,4286.0,OR-Tools
655816003_50_20,150.0,4467.0,OR-Tools
1315102446_50_20,150.0,4438.0,OR-Tools
1949668355_50_20,150.0,4398.0,OR-Tools
1923497586_50_20,150.0,4216.0,OR-Tools
1805594913_50_20,150.0,4289.0,OR-Tools
1861070898_50_20,150.0,4378.0,OR-Tools
715643788_50_20,150.0,4401.0,OR-Tools
464843328_50_20,150.0,4389.0,OR-Tools
873654221_20_5,150.0,1278.0,OR-Tools
379008056_20_5,150.0,1358.0,OR-Tools
1866992158_20_5,150.0,1073.0,OR-Tools
216771124_20_5,150.0,1292.0,OR-Tools
495070989_20_5,150.0,1231.0,OR-Tools
402959317_20_5,150.0,1193.0,OR-Tools
1369363414_20_5,150.0,1234.0,OR-Tools
2021925980_20_5,150.0,1199.0,OR-Tools
573109518_20_5,150.0,1210.0,OR-Tools
88325120_20_5,150.0,1103.0,OR-Tools
896678084_100_5,150.0,5587.0,OR-Tools
1179439976_100_5,150.0,5576.0,OR-Tools
1122278347_100_5,150.0,5437.0,OR-Tools
416756875_100_5,150.0,5190.0,OR-Tools
267829958_100_5,150.0,5447.0,OR-Tools
1835213917_100_5,150.0,5329.0,OR-Tools
1328833962_100_5,150.0,5369.0,OR-Tools
1418570761_100_5,150.0,5327.0,OR-Tools
161033112_100_5,150.0,5678.0,OR-Tools
304212574_100_5,150.0,5454.0,OR-Tools
1539989115_100_10,150.0,6697.0,OR-Tools
655816003_100_10,150.0,6273.0,OR-Tools
960914243_100_10,150.0,6402.0,OR-Tools
1915696806_100_10,150.0,6725.0,OR-Tools
2013025619_100_10,150.0,6337.0,OR-Tools
1168140026_100_10,150.0,6079.0,OR-Tools
1923497586_100_10,150.0,6293.0,OR-Tools
167698528_100_10,150.0,6437.0,OR-Tools
1528387973_100_10,150.0,6510.0,OR-Tools
993794175_100_10,150.0,6507.0,OR-Tools
2013025619_200_20,150.0,13464.0,OR-Tools
475051709_200_20,150.0,13435.0,OR-Tools
914834335_200_20,150.0,13498.0,OR-Tools
810642687_200_20,150.0,13810.0,OR-Tools
1019331795_200_20,150.0,13397.0,OR-Tools
2056065863_200_20,150.0,13693.0,OR-Tools
1342855162_200_20,150.0,13749.0,OR-Tools
1325809384_200_20,150.0,13378.0,OR-Tools
1988803007_200_20,150.0,13451.0,OR-Tools
765656702_200_20,150.0,13684.0,OR-Tools
1328042058_50_5,300.0,2724.0,OR-Tools
200382020_50_5,300.0,2834.0,OR-Tools
496319842_50_5,300.0,2629.0,OR-Tools
1203030903_50_5,300.0,2751.0,OR-Tools
1730708564_50_5,300.0,2853.0,OR-Tools
450926852_50_5,300.0,2825.0,OR-Tools
1303135678_50_5,300.0,2716.0,OR-Tools
1273398721_50_5,300.0,2683.0,OR-Tools
587288402_50_5,300.0,2554.0,OR-Tools
248421594_50_5,300.0,2776.0,OR-Tools
1958948863_50_10,300.0,3233.0,OR-Tools
575633267_50_10,300.0,3116.0,OR-Tools
655816003_50_10,300.0,3135.0,OR-Tools
1977864101_50_10,300.0,3176.0,OR-Tools
93805469_50_10,300.0,3258.0,OR-Tools
1803345551_50_10,300.0,3203.0,OR-Tools
49612559_50_10,300.0,3331.0,OR-Tools
1899802599_50_10,300.0,3219.0,OR-Tools
2013025619_50_10,300.0,3098.0,OR-Tools
578962478_50_10,300.0,3224.0,OR-Tools
479340445_20_20,300.0,2327.0,OR-Tools
268827376_20_20,300.0,2208.0,OR-Tools
1958948863_20_20,300.0,2315.0,OR-Tools
918272953_20_20,300.0,2269.0,OR-Tools
555010963_20_20,300.0,2346.0,OR-Tools
2010851491_20_20,300.0,2214.0,OR-Tools
1519833303_20_20,300.0,2333.0,OR-Tools
1748670931_20_20,300.0,2272.0,OR-Tools
1923497586_20_20,300.0,2298.0,OR-Tools
1829909967_20_20,300.0,2261.0,OR-Tools
450926852_100_20,300.0,7497.0,OR-Tools
1462772409_100_20,300.0,7338.0,OR-Tools
1021685265_100_20,300.0,7409.0,OR-Tools
83696007_100_20,300.0,7264.0,OR-Tools
508154254_100_20,300.0,7562.0,OR-Tools
1861070898_100_20,300.0,7683.0,OR-Tools
26482542_100_20,300.0,7355.0,OR-Tools
444956424_100_20,300.0,7825.0,OR-Tools
2115448041_100_20,300.0,7674.0,OR-Tools
118254244_100_20,300.0,7612.0,OR-Tools
1368624604_500_20,300.0,30259.0,OR-Tools
450181436_500_20,300.0,30943.0,OR-Tools
1927888393_500_20,300.0,30576.0,OR-Tools
1759567256_500_20,300.0,30619.0,OR-Tools
606425239_500_20,300.0,30533.0,OR-Tools
19268348_500_20,300.0,30857.0,OR-Tools
1298201670_500_20,300.0,30695.0,OR-Tools
2041736264_500_20,300.0,30824.0,OR-Tools
379756761_500_20,300.0,30384.0,OR-Tools
28837162_500_20,300.0,30678.0,OR-Tools
587595453_20_10,300.0,1586.0,OR-Tools
1401007982_20_10,300.0,1672.0,OR-Tools
873136276_20_10,300.0,1507.0,OR-Tools
268827376_20_10,300.0,1388.0,OR-Tools
1634173168_20_10,300.0,1411.0,OR-Tools
691823909_20_10,300.0,1388.0,OR-Tools
73807235_20_10,300.0,1446.0,OR-Tools
1273398721_20_10,300.0,1541.0,OR-Tools
2065119309_20_10,300.0,1586.0,OR-Tools
1672900551_20_10,300.0,1618.0,OR-Tools
471503978_200_10,300.0,12070.0,OR-Tools
1215892992_200_10,300.0,12478.0,OR-Tools
135346136_200_10,300.0,12180.0,OR-Tools
1602504050_200_10,300.0,11981.0,OR-Tools
160037322_200_10,300.0,12044.0,OR-Tools
551454346_200_10,300.0,11679.0,OR-Tools
519485142_200_10,300.0,12386.0,OR-Tools
383947510_200_10,300.0,12237.0,OR-Tools
1968171878_200_10,300.0,11904.0,OR-Tools
540872513_200_10,300.0,11815.0,OR-Tools
1539989115_50_20,300.0,4508.0,OR-Tools
691823909_50_20,300.0,4171.0,OR-Tools
655816003_50_20,300.0,4118.0,OR-Tools
1315102446_50_20,300.0,4393.0,OR-Tools
1949668355_50_20,300.0,4297.0,OR-Tools
1923497586_50_20,300.0,4181.0,OR-Tools
1805594913_50_20,300.0,4207.0,OR-Tools
1861070898_50_20,300.0,4193.0,OR-Tools
715643788_50_20,300.0,4247.0,OR-Tools
464843328_50_20,300.0,4288.0,OR-Tools
873654221_20_5,300.0,1278.0,OR-Tools
379008056_20_5,300.0,1358.0,OR-Tools
1866992158_20_5,300.0,1073.0,OR-Tools
216771124_20_5,300.0,1292.0,OR-Tools
495070989_20_5,300.0,1231.0,OR-Tools
402959317_20_5,300.0,1193.0,OR-Tools
1369363414_20_5,300.0,1234.0,OR-Tools
2021925980_20_5,300.0,1199.0,OR-Tools
573109518_20_5,300.0,1210.0,OR-Tools
88325120_20_5,300.0,1103.0,OR-Tools
896678084_100_5,300.0,5505.0,OR-Tools
1179439976_100_5,300.0,5433.0,OR-Tools
1122278347_100_5,300.0,5316.0,OR-Tools
416756875_100_5,300.0,5077.0,OR-Tools
267829958_100_5,300.0,5443.0,OR-Tools
1835213917_100_5,300.0,5165.0,OR-Tools
1328833962_100_5,300.0,5320.0,OR-Tools
1418570761_100_5,300.0,5267.0,OR-Tools
161033112_100_5,300.0,5587.0,OR-Tools
304212574_100_5,300.0,5488.0,OR-Tools
1539989115_100_10,300.0,6618.0,OR-Tools
655816003_100_10,300.0,6102.0,OR-Tools
960914243_100_10,300.0,6279.0,OR-Tools
1915696806_100_10,300.0,6585.0,OR-Tools
2013025619_100_10,300.0,6139.0,OR-Tools
1168140026_100_10,300.0,5884.0,OR-Tools
1923497586_100_10,300.0,6055.0,OR-Tools
167698528_100_10,300.0,6348.0,OR-Tools
1528387973_100_10,300.0,6427.0,OR-Tools
993794175_100_10,300.0,6337.0,OR-Tools
2013025619_200_20,300.0,13380.0,OR-Tools
475051709_200_20,300.0,13343.0,OR-Tools
914834335_200_20,300.0,13432.0,OR-Tools
810642687_200_20,300.0,13748.0,OR-Tools
1019331795_200_20,300.0,13302.0,OR-Tools
2056065863_200_20,300.0,13644.0,OR-Tools
1342855162_200_20,300.0,13660.0,OR-Tools
1325809384_200_20,300.0,13288.0,OR-Tools
1988803007_200_20,300.0,13403.0,OR-Tools
765656702_200_20,300.0,13615.0,OR-Tools
1328042058_50_5,15.0,3095.0,COIN-OR
200382020_50_5,15.0,3515.0,COIN-OR
496319842_50_5,15.0,2900.0,COIN-OR
1203030903_50_5,15.0,3073.0,COIN-OR
1730708564_50_5,15.0,3071.0,COIN-OR
450926852_50_5,15.0,3195.0,COIN-OR
1303135678_50_5,15.0,3450.0,COIN-OR
1273398721_50_5,15.0,3140.0,COIN-OR
587288402_50_5,15.0,2930.0,COIN-OR
248421594_50_5,15.0,3188.0,COIN-OR
1958948863_50_10,15.0,3754.0,COIN-OR
575633267_50_10,15.0,3685.0,COIN-OR
655816003_50_10,15.0,3612.0,COIN-OR
1977864101_50_10,15.0,3669.0,COIN-OR
93805469_50_10,15.0,3741.0,COIN-OR
1803345551_50_10,15.0,3736.0,COIN-OR
49612559_50_10,15.0,3678.0,COIN-OR
1899802599_50_10,15.0,3773.0,COIN-OR
2013025619_50_10,15.0,3792.0,COIN-OR
578962478_50_10,15.0,3845.0,COIN-OR
479340445_20_20,15.0,2770.0,COIN-OR
268827376_20_20,15.0,2543.0,COIN-OR
1958948863_20_20,15.0,2625.0,COIN-OR
918272953_20_20,15.0,2800.0,COIN-OR
555010963_20_20,15.0,2829.0,COIN-OR
2010851491_20_20,15.0,2597.0,COIN-OR
1519833303_20_20,15.0,2723.0,COIN-OR
1748670931_20_20,15.0,2697.0,COIN-OR
1923497586_20_20,15.0,2713.0,COIN-OR
1829909967_20_20,15.0,2632.0,COIN-OR
450926852_100_20,15.0,7591.0,COIN-OR
1462772409_100_20,15.0,7669.0,COIN-OR
1021685265_100_20,15.0,8119.0,COIN-OR
83696007_100_20,15.0,7755.0,COIN-OR
508154254_100_20,15.0,7988.0,COIN-OR
1861070898_100_20,15.0,8131.0,COIN-OR
26482542_100_20,15.0,8107.0,COIN-OR
444956424_100_20,15.0,7957.0,COIN-OR
2115448041_100_20,15.0,7764.0,COIN-OR
118254244_100_20,15.0,7826.0,COIN-OR
873654221_20_5,15.0,1448.0,COIN-OR
379008056_20_5,15.0,1545.0,COIN-OR
1866992158_20_5,15.0,1446.0,COIN-OR
216771124_20_5,15.0,1571.0,COIN-OR
495070989_20_5,15.0,1430.0,COIN-OR
402959317_20_5,15.0,1616.0,COIN-OR
1369363414_20_5,15.0,1528.0,COIN-OR
2021925980_20_5,15.0,1428.0,COIN-OR
573109518_20_5,15.0,1372.0,COIN-OR
88325120_20_5,15.0,1404.0,COIN-OR
587595453_20_10,15.0,1802.0,COIN-OR
1401007982_20_10,15.0,2104.0,COIN-OR
873136276_20_10,15.0,1812.0,COIN-OR
268827376_20_10,15.0,1726.0,COIN-OR
1634173168_20_10,15.0,1944.0,COIN-OR
691823909_20_10,15.0,1877.0,COIN-OR
73807235_20_10,15.0,1935.0,COIN-OR
1273398721_20_10,15.0,2044.0,COIN-OR
2065119309_20_10,15.0,1842.0,COIN-OR
1672900551_20_10,15.0,2051.0,COIN-OR
1539989115_50_20,15.0,5094.0,COIN-OR
691823909_50_20,15.0,4730.0,COIN-OR
655816003_50_20,15.0,4592.0,COIN-OR
1315102446_50_20,15.0,4797.0,COIN-OR
1949668355_50_20,15.0,4748.0,COIN-OR
1923497586_50_20,15.0,4946.0,COIN-OR
1805594913_50_20,15.0,4742.0,COIN-OR
1861070898_50_20,15.0,4763.0,COIN-OR
715643788_50_20,15.0,4823.0,COIN-OR
464843328_50_20,15.0,4901.0,COIN-OR
896678084_100_5,15.0,6225.0,COIN-OR
1179439976_100_5,15.0,5878.0,COIN-OR
1122278347_100_5,15.0,5880.0,COIN-OR
416756875_100_5,15.0,5675.0,COIN-OR
267829958_100_5,15.0,5977.0,COIN-OR
1835213917_100_5,15.0,5753.0,COIN-OR
1328833962_100_5,15.0,6142.0,COIN-OR
1418570761_100_5,15.0,6068.0,COIN-OR
161033112_100_5,15.0,6123.0,COIN-OR
304212574_100_5,15.0,6157.0,COIN-OR
1539989115_100_10,15.0,6740.0,COIN-OR
655816003_100_10,15.0,6358.0,COIN-OR
960914243_100_10,15.0,6655.0,COIN-OR
1915696806_100_10,15.0,6684.0,COIN-OR
2013025619_100_10,15.0,6668.0,COIN-OR
1168140026_100_10,15.0,6345.0,COIN-OR
1923497586_100_10,15.0,6155.0,COIN-OR
167698528_100_10,15.0,6608.0,COIN-OR
1528387973_100_10,15.0,7133.0,COIN-OR
993794175_100_10,15.0,6692.0,COIN-OR
471503978_200_10,15.0,12101.0,COIN-OR
1215892992_200_10,15.0,12005.0,COIN-OR
135346136_200_10,15.0,11897.0,COIN-OR
1602504050_200_10,15.0,12486.0,COIN-OR
160037322_200_10,15.0,12150.0,COIN-OR
551454346_200_10,15.0,12138.0,COIN-OR
519485142_200_10,15.0,12439.0,COIN-OR
383947510_200_10,15.0,12559.0,COIN-OR
1968171878_200_10,15.0,12355.0,COIN-OR
540872513_200_10,15.0,12358.0,COIN-OR
2013025619_200_20,15.0,13934.0,COIN-OR
475051709_200_20,15.0,13832.0,COIN-OR
914834335_200_20,15.0,13977.0,COIN-OR
810642687_200_20,15.0,13377.0,COIN-OR
1019331795_200_20,15.0,13315.0,COIN-OR
2056065863_200_20,15.0,13534.0,COIN-OR
1342855162_200_20,15.0,13538.0,COIN-OR
1325809384_200_20,15.0,13513.0,COIN-OR
1988803007_200_20,15.0,13594.0,COIN-OR
765656702_200_20,15.0,13365.0,COIN-OR
1328042058_50_5,50.0,3095.0,COIN-OR
200382020_50_5,50.0,3515.0,COIN-OR
496319842_50_5,50.0,2900.0,COIN-OR
1203030903_50_5,50.0,3073.0,COIN-OR
1730708564_50_5,50.0,3071.0,COIN-OR
450926852_50_5,50.0,3195.0,COIN-OR
1303135678_50_5,50.0,3450.0,COIN-OR
1273398721_50_5,50.0,3140.0,COIN-OR
587288402_50_5,50.0,2930.0,COIN-OR
248421594_50_5,50.0,3188.0,COIN-OR
1958948863_50_10,50.0,3754.0,COIN-OR
575633267_50_10,50.0,3685.0,COIN-OR
655816003_50_10,50.0,3612.0,COIN-OR
1977864101_50_10,50.0,3669.0,COIN-OR
93805469_50_10,50.0,3741.0,COIN-OR
1803345551_50_10,50.0,3736.0,COIN-OR
49612559_50_10,50.0,3678.0,COIN-OR
1899802599_50_10,50.0,3773.0,COIN-OR
2013025619_50_10,50.0,3792.0,COIN-OR
578962478_50_10,50.0,3845.0,COIN-OR
479340445_20_20,50.0,2770.0,COIN-OR
268827376_20_20,50.0,2543.0,COIN-OR
1958948863_20_20,50.0,2625.0,COIN-OR
918272953_20_20,50.0,2800.0,COIN-OR
555010963_20_20,50.0,2763.0,COIN-OR
2010851491_20_20,50.0,2597.0,COIN-OR
1519833303_20_20,50.0,2723.0,COIN-OR
1748670931_20_20,50.0,2697.0,COIN-OR
1923497586_20_20,50.0,2713.0,COIN-OR
1829909967_20_20,50.0,2446.0,COIN-OR
450926852_100_20,50.0,7591.0,COIN-OR
1462772409_100_20,50.0,7669.0,COIN-OR
1021685265_100_20,50.0,8119.0,COIN-OR
83696007_100_20,50.0,7755.0,COIN-OR
508154254_100_20,50.0,7988.0,COIN-OR
1861070898_100_20,50.0,8131.0,COIN-OR
26482542_100_20,50.0,8107.0,COIN-OR
444956424_100_20,50.0,7957.0,COIN-OR
2115448041_100_20,50.0,7764.0,COIN-OR
118254244_100_20,50.0,7826.0,COIN-OR
873654221_20_5,50.0,1448.0,COIN-OR
379008056_20_5,50.0,1491.0,COIN-OR
1866992158_20_5,50.0,1275.0,COIN-OR
216771124_20_5,50.0,1476.0,COIN-OR
495070989_20_5,50.0,1430.0,COIN-OR
402959317_20_5,50.0,1616.0,COIN-OR
1369363414_20_5,50.0,1400.0,COIN-OR
2021925980_20_5,50.0,1428.0,COIN-OR
573109518_20_5,50.0,1372.0,COIN-OR
88325120_20_5,50.0,1355.0,COIN-OR
587595453_20_10,50.0,1802.0,COIN-OR
1401007982_20_10,50.0,2104.0,COIN-OR
873136276_20_10,50.0,1687.0,COIN-OR
268827376_20_10,50.0,1726.0,COIN-OR
1634173168_20_10,50.0,1631.0,COIN-OR
691823909_20_10,50.0,1607.0,COIN-OR
73807235_20_10,50.0,1935.0,COIN-OR
1273398721_20_10,50.0,2044.0,COIN-OR
2065119309_20_10,50.0,1842.0,COIN-OR
1672900551_20_10,50.0,2051.0,COIN-OR
1539989115_50_20,50.0,5094.0,COIN-OR
691823909_50_20,50.0,4730.0,COIN-OR
655816003_50_20,50.0,4592.0,COIN-OR
1315102446_50_20,50.0,4797.0,COIN-OR
1949668355_50_20,50.0,4748.0,COIN-OR
1923497586_50_20,50.0,4946.0,COIN-OR
1805594913_50_20,50.0,4742.0,COIN-OR
1861070898_50_20,50.0,4763.0,COIN-OR
715643788_50_20,50.0,4823.0,COIN-OR
464843328_50_20,50.0,4901.0,COIN-OR
896678084_100_5,50.0,5887.0,COIN-OR
1179439976_100_5,50.0,5878.0,COIN-OR
1122278347_100_5,50.0,5880.0,COIN-OR
416756875_100_5,50.0,5675.0,COIN-OR
267829958_100_5,50.0,6202.0,COIN-OR
1835213917_100_5,50.0,5753.0,COIN-OR
1328833962_100_5,50.0,5959.0,COIN-OR
1418570761_100_5,50.0,6068.0,COIN-OR
161033112_100_5,50.0,6262.0,COIN-OR
304212574_100_5,50.0,6157.0,COIN-OR
1539989115_100_10,50.0,6740.0,COIN-OR
655816003_100_10,50.0,6358.0,COIN-OR
960914243_100_10,50.0,6655.0,COIN-OR
1915696806_100_10,50.0,6684.0,COIN-OR
2013025619_100_10,50.0,6668.0,COIN-OR
1168140026_100_10,50.0,6345.0,COIN-OR
1923497586_100_10,50.0,6155.0,COIN-OR
167698528_100_10,50.0,6608.0,COIN-OR
1528387973_100_10,50.0,7133.0,COIN-OR
993794175_100_10,50.0,6692.0,COIN-OR
471503978_200_10,50.0,12101.0,COIN-OR
1215892992_200_10,50.0,12005.0,COIN-OR
135346136_200_10,50.0,11897.0,COIN-OR
1602504050_200_10,50.0,12486.0,COIN-OR
160037322_200_10,50.0,12150.0,COIN-OR
551454346_200_10,50.0,12138.0,COIN-OR
519485142_200_10,50.0,12439.0,COIN-OR
383947510_200_10,50.0,12559.0,COIN-OR
1968171878_200_10,50.0,12355.0,COIN-OR
540872513_200_10,50.0,12358.0,COIN-OR
2013025619_200_20,50.0,13934.0,COIN-OR
475051709_200_20,50.0,13832.0,COIN-OR
914834335_200_20,50.0,13977.0,COIN-OR
810642687_200_20,50.0,13377.0,COIN-OR
1019331795_200_20,50.0,13315.0,COIN-OR
2056065863_200_20,50.0,13534.0,COIN-OR
1342855162_200_20,50.0,13538.0,COIN-OR
1325809384_200_20,50.0,13513.0,COIN-OR
1988803007_200_20,50.0,13594.0,COIN-OR
765656702_200_20,50.0,13365.0,COIN-OR
1328042058_50_5,150.0,3095.0,COIN-OR
200382020_50_5,150.0,3515.0,COIN-OR
496319842_50_5,150.0,2900.0,COIN-OR
1203030903_50_5,150.0,3073.0,COIN-OR
1730708564_50_5,150.0,3071.0,COIN-OR
450926852_50_5,150.0,3195.0,COIN-OR
1303135678_50_5,150.0,3450.0,COIN-OR
1273398721_50_5,150.0,3140.0,COIN-OR
587288402_50_5,150.0,2930.0,COIN-OR
248421594_50_5,150.0,3188.0,COIN-OR
1958948863_50_10,150.0,3754.0,COIN-OR
575633267_50_10,150.0,3685.0,COIN-OR
655816003_50_10,150.0,3612.0,COIN-OR
1977864101_50_10,150.0,3669.0,COIN-OR
93805469_50_10,150.0,3741.0,COIN-OR
1803345551_50_10,150.0,3736.0,COIN-OR
49612559_50_10,150.0,3678.0,COIN-OR
1899802599_50_10,150.0,3773.0,COIN-OR
2013025619_50_10,150.0,3792.0,COIN-OR
578962478_50_10,150.0,3845.0,COIN-OR
479340445_20_20,150.0,2558.0,COIN-OR
268827376_20_20,150.0,2425.0,COIN-OR
1958948863_20_20,150.0,2607.0,COIN-OR
918272953_20_20,150.0,2606.0,COIN-OR
555010963_20_20,150.0,2724.0,COIN-OR
2010851491_20_20,150.0,2594.0,COIN-OR
1519833303_20_20,150.0,2655.0,COIN-OR
1748670931_20_20,150.0,2328.0,COIN-OR
1923497586_20_20,150.0,2497.0,COIN-OR
1829909967_20_20,150.0,2446.0,COIN-OR
450926852_100_20,150.0,7591.0,COIN-OR
1462772409_100_20,150.0,7669.0,COIN-OR
1021685265_100_20,150.0,8119.0,COIN-OR
83696007_100_20,150.0,7755.0,COIN-OR
508154254_100_20,150.0,7988.0,COIN-OR
1861070898_100_20,150.0,8131.0,COIN-OR
26482542_100_20,150.0,8107.0,COIN-OR
444956424_100_20,150.0,7957.0,COIN-OR
2115448041_100_20,150.0,7764.0,COIN-OR
118254244_100_20,150.0,7826.0,COIN-OR
873654221_20_5,150.0,1438.0,COIN-OR
379008056_20_5,150.0,1491.0,COIN-OR
1866992158_20_5,150.0,1275.0,COIN-OR
216771124_20_5,150.0,1463.0,COIN-OR
495070989_20_5,150.0,1430.0,COIN-OR
402959317_20_5,150.0,1336.0,COIN-OR
1369363414_20_5,150.0,1400.0,COIN-OR
2021925980_20_5,150.0,1420.0,COIN-OR
573109518_20_5,150.0,1368.0,COIN-OR
88325120_20_5,150.0,1355.0,COIN-OR
587595453_20_10,150.0,1802.0,COIN-OR
1401007982_20_10,150.0,1985.0,COIN-OR
873136276_20_10,150.0,1674.0,COIN-OR
268827376_20_10,150.0,1654.0,COIN-OR
1634173168_20_10,150.0,1631.0,COIN-OR
691823909_20_10,150.0,1524.0,COIN-OR
73807235_20_10,150.0,1632.0,COIN-OR
1273398721_20_10,150.0,1830.0,COIN-OR
2065119309_20_10,150.0,1751.0,COIN-OR
1672900551_20_10,150.0,1800.0,COIN-OR
1539989115_50_20,150.0,5094.0,COIN-OR
691823909_50_20,150.0,4730.0,COIN-OR
655816003_50_20,150.0,4592.0,COIN-OR
1315102446_50_20,150.0,4797.0,COIN-OR
1949668355_50_20,150.0,4748.0,COIN-OR
1923497586_50_20,150.0,4946.0,COIN-OR
1805594913_50_20,150.0,4742.0,COIN-OR
1861070898_50_20,150.0,4763.0,COIN-OR
715643788_50_20,150.0,4823.0,COIN-OR
464843328_50_20,150.0,4901.0,COIN-OR
896678084_100_5,150.0,5887.0,COIN-OR
1179439976_100_5,150.0,5878.0,COIN-OR
1122278347_100_5,150.0,5880.0,COIN-OR
416756875_100_5,150.0,5675.0,COIN-OR
267829958_100_5,150.0,6202.0,COIN-OR
1835213917_100_5,150.0,5753.0,COIN-OR
1328833962_100_5,150.0,5959.0,COIN-OR
1418570761_100_5,150.0,6068.0,COIN-OR
161033112_100_5,150.0,6262.0,COIN-OR
304212574_100_5,150.0,6157.0,COIN-OR
1539989115_100_10,150.0,6740.0,COIN-OR
655816003_100_10,150.0,6358.0,COIN-OR
960914243_100_10,150.0,6655.0,COIN-OR
1915696806_100_10,150.0,6684.0,COIN-OR
2013025619_100_10,150.0,6668.0,COIN-OR
1168140026_100_10,150.0,6345.0,COIN-OR
1923497586_100_10,150.0,6155.0,COIN-OR
167698528_100_10,150.0,6608.0,COIN-OR
1528387973_100_10,150.0,7133.0,COIN-OR
993794175_100_10,150.0,6692.0,COIN-OR
471503978_200_10,150.0,12101.0,COIN-OR
1215892992_200_10,150.0,12005.0,COIN-OR
135346136_200_10,150.0,11897.0,COIN-OR
1602504050_200_10,150.0,12486.0,COIN-OR
160037322_200_10,150.0,12150.0,COIN-OR
551454346_200_10,150.0,12138.0,COIN-OR
519485142_200_10,150.0,12439.0,COIN-OR
383947510_200_10,150.0,12559.0,COIN-OR
1968171878_200_10,150.0,12355.0,COIN-OR
540872513_200_10,150.0,12358.0,COIN-OR
2013025619_200_20,150.0,13934.0,COIN-OR
475051709_200_20,150.0,13832.0,COIN-OR
914834335_200_20,150.0,13977.0,COIN-OR
810642687_200_20,150.0,13377.0,COIN-OR
1019331795_200_20,150.0,13315.0,COIN-OR
2056065863_200_20,150.0,13534.0,COIN-OR
1342855162_200_20,150.0,13538.0,COIN-OR
1325809384_200_20,150.0,13513.0,COIN-OR
1988803007_200_20,150.0,13594.0,COIN-OR
765656702_200_20,150.0,13365.0,COIN-OR
1328042058_50_5,300.0,3095.0,COIN-OR
200382020_50_5,300.0,3515.0,COIN-OR
496319842_50_5,300.0,2900.0,COIN-OR
1203030903_50_5,300.0,3073.0,COIN-OR
1730708564_50_5,300.0,3071.0,COIN-OR
450926852_50_5,300.0,3195.0,COIN-OR
1303135678_50_5,300.0,3450.0,COIN-OR
1273398721_50_5,300.0,3140.0,COIN-OR
587288402_50_5,300.0,2930.0,COIN-OR
248421594_50_5,300.0,3188.0,COIN-OR
1958948863_50_10,300.0,3754.0,COIN-OR
575633267_50_10,300.0,3685.0,COIN-OR
655816003_50_10,300.0,3612.0,COIN-OR
1977864101_50_10,300.0,3669.0,COIN-OR
93805469_50_10,300.0,3741.0,COIN-OR
1803345551_50_10,300.0,3736.0,COIN-OR
49612559_50_10,300.0,3678.0,COIN-OR
1899802599_50_10,300.0,3773.0,COIN-OR
2013025619_50_10,300.0,3792.0,COIN-OR
578962478_50_10,300.0,3845.0,COIN-OR
479340445_20_20,300.0,2586.0,COIN-OR
268827376_20_20,300.0,2425.0,COIN-OR
1958948863_20_20,300.0,2624.0,COIN-OR
918272953_20_20,300.0,2614.0,COIN-OR
555010963_20_20,300.0,2763.0,COIN-OR
2010851491_20_20,300.0,2594.0,COIN-OR
1519833303_20_20,300.0,2655.0,COIN-OR
1748670931_20_20,300.0,2328.0,COIN-OR
1923497586_20_20,300.0,2497.0,COIN-OR
1829909967_20_20,300.0,2446.0,COIN-OR
450926852_100_20,300.0,7591.0,COIN-OR
1462772409_100_20,300.0,7669.0,COIN-OR
1021685265_100_20,300.0,8119.0,COIN-OR
83696007_100_20,300.0,7755.0,COIN-OR
508154254_100_20,300.0,7988.0,COIN-OR
1861070898_100_20,300.0,8131.0,COIN-OR
26482542_100_20,300.0,8107.0,COIN-OR
444956424_100_20,300.0,7957.0,COIN-OR
